,node,embedding
50,5731,"[ 8.2411408  -2.27397461 -3.87214543  0.49101328 -3.61435186 -0.51834232
  0.28949045 -0.18010004 -1.06834807  0.07354898  0.47206875 -1.73522159
 -1.54803803  0.9410746   0.43421699 -0.02905201  0.42139204  0.16036128
  0.73500967  0.04420309 -1.28809405  1.1775532  -0.29283344 -1.56652879
  0.56501609  0.14042628  0.3377784   0.26065783  0.09336469 -0.40317299
  1.15392655  0.29746565]"
51,552,"[ 2.23736117e+01  3.92283799e+00 -2.76436175e+00 -2.27362998e+00
  6.16321471e-01  1.00849100e+00 -2.35085882e+00 -3.65243661e+00
 -7.47550324e-02  3.95509202e+00 -1.92748155e+00  1.77476606e+00
  3.51846536e+00  1.56831735e-01 -1.24559001e+00  2.40171732e+00
 -2.19223191e+00 -1.15005431e-01 -1.12457156e+00 -2.39919362e+00
 -3.83377987e-01  3.03756854e+00 -2.02253285e-01  1.81274644e-02
  9.11665702e-03 -6.39318925e-01  4.78306672e-02  2.28625888e-01
 -5.55489904e-01 -2.29292343e-01  1.93000492e-01 -4.01609502e-01]"
52,1112,"[ 2.15239305e+01  2.63989711e+00  4.20789146e+00 -4.63013431e-01
 -7.42352393e-01 -4.46075898e+00 -1.39956712e+00 -2.12799195e-01
 -1.69580358e+00 -1.11691164e-01  9.92010736e-01  3.19545807e+00
  8.19604294e-01  1.25517480e+00  9.20108863e-03 -2.51519874e+00
 -8.68093420e-01  1.82382207e+00  2.01404981e+00 -7.54926748e-01
 -4.46492187e-01 -2.07268084e-01  3.71225984e-01  2.07986654e-01
  2.16342433e+00 -6.51400601e-01 -1.06191699e+00 -1.87934788e+00
  1.36992614e+00 -1.97117906e+00 -3.29630699e-01 -1.92364779e-01]"
53,1396,"[ 2.83151753e+01  1.01482316e+01 -1.42342284e+00 -1.29599187e+00
  2.89278628e+00 -1.51173002e+00  1.57569588e-01 -1.17161435e+00
 -1.13599307e+00  2.68349169e+00 -3.52819050e+00  5.17225182e-01
  2.02699667e+00  3.99763904e+00 -1.95751523e+00  9.46634854e-02
 -1.23942015e+00  2.73262804e+00  1.38113741e+00 -4.04847050e+00
  3.31008846e-01  1.10992338e+00  3.43567010e-01  3.14370738e+00
 -2.70054214e+00  1.99634292e+00 -1.02733315e+00  7.49333861e-01
 -2.66184681e-01 -3.33803781e-01  9.45964258e-01  6.32777029e-03]"
54,1454,"[25.96208861  7.80683818 -2.29030317 -1.08116281 -0.52662434 -4.79976352
  2.74189679 -2.23787749 -0.44048799  6.77370965 -2.91423858  0.59397716
 -1.4068979  -1.12803144  0.75078656 -1.87127192  0.52457218  0.68216989
 -1.85391715 -6.08604484 -0.82236066  1.75640524  0.80010551 -1.33154649
 -0.54056605  0.61368318 -1.72284277  4.66668266 -0.58281686 -0.50086232
  0.45728314  0.41694252]"
55,1679,"[28.93124772 12.10838238 -5.14269649  9.98834919 -0.88787409  0.55323824
  0.85265826 -0.35547632 10.96810456  2.59140495  2.03231846 -3.31062716
 -0.48936655  0.26723077 -2.91796043 -4.34204821  5.06561585  1.27478128
  3.59898338 -0.05758648 -2.16729414  0.57356203  0.04709281  4.49021735
  1.29214696  0.93212778 -2.26380838  4.67746943 -1.15329061  0.55827006
 -1.71245642  1.28198879]"
56,2615,"[ 5.32888529 -3.22124146 -0.33984653  0.06113149 -0.3283635  -0.1565346
  1.10884184  0.30044115  0.23242787  0.6831309   0.26513966  0.20751888
 -0.48536472  0.25144168 -0.01518292  0.69531826 -1.04116488  0.57708767
  0.87956589  0.02998862 -0.44117499 -0.80602126 -0.3080369   0.09173094
  0.51144846  0.8849209  -0.18622755 -0.2870134   0.38844117  0.31952719
 -0.16677856  0.04645177]"
57,2809,"[30.34198281 13.27724608 -3.84694761  8.3181565  -0.26199998  4.85404243
 -1.38420619  0.70025679 10.25986389 -1.19187727  2.5465476  -0.10809633
  0.5891306   1.20390426 -3.97579361 -0.38400244  4.42124104 -1.12678282
  1.55929015  2.21007809 -2.74869977 -2.09383444  1.94108831  5.00792454
  1.92501871 -1.62986903  1.03213128 -0.08968625 -0.33210798 -0.35251263
 -0.43543813  1.24972017]"
58,2890,"[ 1.42349497 -1.29266758 -0.14390582  0.40281278  0.16365651  0.20235162
  0.49386887 -0.25283775 -0.42119676  0.47526795 -0.0080509  -0.22789294
  0.18446008 -0.11765936  0.14259499 -0.15495535 -0.17456679  0.51927477
  0.04486738  0.24359913 -0.37114215 -0.10809828  0.00839438  0.01358522
  0.1244067  -0.03164993  0.13348199 -0.28567509 -0.09845666 -0.08055467
  0.28406022 -0.19515584]"
59,3653,"[33.97285628 18.52482451 -0.14590937  1.71343692 -1.27255749  3.94192487
  3.88796787  3.47990741 -0.13279584  2.53760295 -1.05769287 -2.80934098
  0.16652251 -0.95030924 -4.93296971 -2.18093811  0.55677128  1.08401276
  0.18005199 -0.28664251 -2.70478489 -1.82069313 -0.34205237  1.80876218
 -4.35350199  4.65601209 -2.67075188  4.79467762 -0.27909467  7.18824219
  0.1061466   1.38430976]"
60,3886,"[21.08573052  2.32092951  2.70819221  4.53994482 -1.19051122  0.16384402
 -3.28513167 -2.39519428  1.18575924  2.84732714  2.3614989  -0.88965938
 -1.34876646 -0.44826742 -0.55770744  0.12373072  0.36365045 -0.85965747
  0.13336509 -1.5630293   0.62678767 -0.52145048 -1.54837211 -1.40519966
  0.04678883 -1.0971125   0.11485609  0.02920772  2.09000269 -0.24867801
 -1.45313925  0.99914599]"
61,3965,"[17.25123219 -0.52272055 -3.6031642   0.25489132 -0.74309443 -2.36452518
 -0.32945421 -3.45374123  0.93749423 -0.9675003  -0.53377339 -1.72959574
  1.34224951 -0.45427856  0.52838194  0.67891142 -0.34042492  0.3642305
 -2.11520495 -0.29252272  1.30986525  0.57428398  1.02878136 -0.07031518
  0.68339446 -1.37445983 -2.16058027 -0.71344332  0.40785054  0.63591851
 -0.29375057 -1.67770491]"
62,4201,"[ 8.02587226 -3.43424022  2.40666807 -0.29331533  0.85055221 -3.85192096
  2.50889504 -0.5608135   0.44881686 -0.92648157  0.05231251  0.12862445
  0.48097534 -0.5660513  -0.16444854  0.33849376  1.16316217  0.36764402
  0.33721626  1.36613253 -0.34734675  0.63976809  0.33981898  0.17705336
  0.28198743  0.62362515 -0.27661265  0.28094921 -0.0259078   0.11525904
 -0.39059047  0.20653351]"
63,4563,"[18.69244586  0.71089907 -3.9853971   0.12219996 -2.93532543 -3.71229528
 -0.55585589 -1.48907997  0.44122879  4.11089337 -0.54477158 -0.80072852
  0.69785424 -1.69214149 -0.34687422 -0.60476993  0.48563122  0.8539242
  0.41807731 -1.00638768 -0.18170462  1.77039799  0.18659229 -2.78139916
  0.64065775 -0.83843265 -1.38566915  0.9976039  -0.62762676 -0.5586666
 -0.37084975 -0.35077033]"
64,4799,"[32.81124952 17.4261147  -4.70185873  8.71797586  1.56936682  4.50453971
  2.58913279 -1.35159161 11.47935986  0.82965473  2.05363614  1.82103967
  0.85369713  2.37153691 -2.82898503  0.73549697  3.68081696 -1.49553966
  2.03870076 -0.51428712 -2.79668165  1.38058179  3.33783729  4.80346332
  2.84555666 -0.27486753  1.94756364  3.55966373  0.59939067  0.40818968
  2.3676782  -0.79837716]"
65,5030,"[11.865709   -2.73559017  0.2897623   1.65627669  1.82946679 -2.73602634
  0.19871691 -0.6548482   0.37938602  3.16157929  0.01737063 -1.21123606
 -0.61139873 -0.54537093  0.39986778  0.64659595 -2.78481809  0.81548666
 -0.95286825  0.95420084 -0.71451929  0.45437716  0.62574801 -1.29796263
  0.78141177 -0.44168957  0.73894151  0.31278859 -0.53688556 -0.1949059
 -0.08526766 -0.49132252]"
66,5882,"[ 2.96786292e+01  1.27948559e+01 -5.86963095e+00 -1.16594609e-01
 -2.97330635e+00 -2.94333246e-01  3.01108886e+00  5.22190397e+00
  1.52774596e+00  2.79208531e-01 -6.15997030e+00 -4.59845810e+00
  1.32650371e+00 -4.03721821e+00 -3.04138416e+00 -5.29620162e+00
 -3.07440575e-01  1.84956005e+00  1.31528987e+00  3.44490518e+00
 -9.30435833e-02 -8.59003786e-01 -1.33135962e-02  3.70898165e-01
 -2.05931594e+00 -9.09156561e-01 -1.26377955e-01 -4.26619135e-01
  2.79671867e+00  2.76259356e+00 -4.36333011e+00  1.22247590e+00]"
67,6126,"[20.44348933  2.2048651  -2.64447472 -3.82485012  2.8280421   1.42086518
 -1.0521251  -4.61909727  0.33446666 -2.1456741  -2.24970509 -2.652129
 -0.79186     1.11143629  1.04601278  4.27951751 -1.15643898 -0.29240277
 -0.92458694 -1.38164718  0.36187746 -2.17247895  0.47375853  0.95069135
  1.99109998  1.08763241 -1.23104471 -2.3281232   2.33688824  0.09634799
 -1.48878433  0.50900222]"
68,6711,"[19.66518888  1.86556442 -2.83956022 -3.05966927  4.75455387  1.57208334
 -2.52283047 -2.78060418 -0.44733433  1.26796445 -1.98640312 -0.02288337
  2.84727103  2.00478331 -1.07132841  2.47387136 -2.37113361  0.17887916
 -0.31238634 -1.12052383 -1.98028542  2.08407697  0.18113854  0.56424605
 -1.53775528  1.99495996  0.86832551  1.76022952  0.14596659 -0.16416097
  1.73726029  0.03396706]"
69,281,"[26.89447487  8.7175908  -1.12565929  3.88230382  3.36797938  0.73607374
 -0.24161718 -5.41980348  3.66457554  0.80618108  1.13051482 -2.40978195
  1.0540186   3.00669069 -0.08552512  1.70906124  0.97621215  0.44118608
 -0.0288392  -4.6251263  -0.80070669  0.63186222 -0.89624311  0.29668985
  0.26806682 -0.47873505  0.56282811  0.37692601 -1.82080252  3.60581431
 -0.47628731 -1.69130598]"
70,308,"[ 2.31580645e+01  4.53168793e+00  2.61485098e+00 -4.10585109e+00
  3.93004587e+00 -7.66680932e-01 -2.88699831e+00  3.96146277e+00
 -3.30854545e+00 -3.26210698e-01 -7.72160949e-01  7.12239536e-01
 -5.41537122e-01  4.11412333e+00 -1.94233337e+00 -5.04570782e-01
  3.71711373e-01  1.25406604e+00  1.51804738e+00  1.77397880e+00
  9.49268308e-05 -1.16104596e-01  7.11931353e-02  8.63928752e-01
  4.25095945e-01 -4.59079302e-02 -1.19536862e+00  4.90892710e-01
 -9.37896800e-01 -7.28619940e-01  3.34066937e-01  3.25363356e-02]"
71,1137,"[27.23060744  8.75997392 -3.04016898 -3.07118256  0.06403469 -3.44443844
  2.00142591 -1.91337868 -0.59538498  0.44022933 -4.56526803  1.15796899
 -3.00268648  0.53133441  0.17758231 -0.99489005 -0.64878139  0.58878485
  0.53479869 -4.22964739 -0.5406685   1.51778379  1.07912059  0.64924186
 -0.566556    0.17939565  0.11631313  1.41729907  0.46478884 -0.60636154
 -0.0400936   0.06033867]"
72,2414,"[25.77433463  8.59877454  9.90388304  0.92188051 -2.04651957 -0.90894042
  0.32658862  0.70515324 -5.7375137  -0.0393054   5.75015705  1.74040074
  0.56634396 -0.10210241 -2.07489938 -3.06992285 -1.82888649  0.91310804
  2.16080247 -0.09161534  1.04520204  1.63526698  1.53168931  0.13783977
 -0.78160871  3.64685    -0.61102979 -1.06209584 -0.82486456 -0.68293992
  2.99343787  0.82941927]"
73,3429,"[13.00411748 -1.65803937  0.52004433  1.1614647   0.10548209 -7.07127352
  2.2982332  -0.67554576 -0.60320378 -0.63200806  0.37299886  0.20828474
 -0.01404705 -0.30349634  0.2355805   0.09490166  0.22253638  0.62139209
  0.50219527  0.40787796  3.09723339  0.51202716  1.67212919  1.90973779
 -0.07267244 -1.6819406  -0.10084388 -0.25483941 -0.54213293  1.49817838
  0.71473506 -0.05881904]"
74,3447,"[ 2.86542792e+01  1.07802395e+01  1.77900757e+00  4.82683562e-01
 -7.02468650e+00 -8.21833120e-01  8.26038117e-01  2.59855969e+00
 -1.04810961e+00  9.03737398e-01  4.01346609e-01 -4.89787351e-01
  5.54508421e-01 -3.88014493e+00 -3.75065834e+00 -4.12155720e+00
  1.90964799e+00  1.22160388e+00 -8.99779240e-01  1.34765638e-01
 -2.24638048e+00  9.54609509e-02 -2.69427524e+00 -2.15275348e-01
 -1.98239171e-01  8.40773958e-01 -3.77315961e+00  1.83589007e-03
 -1.07004966e-01  3.74098486e+00 -1.28917929e-01 -1.14507617e-01]"
75,4373,"[ 2.66588264e+01  8.02326222e+00 -7.55076819e-01  3.84087556e+00
 -1.35181823e+00 -4.20114263e+00  7.44855358e-01  3.85831737e-02
  1.30691576e+00 -2.71959346e-01 -9.02191270e-02 -2.11077163e+00
  5.01078207e+00  4.97413235e-01 -7.19325361e-01 -4.66112992e+00
 -7.64751449e-01  1.29833679e+00 -1.72824706e+00 -1.79279536e+00
  2.01393176e+00  5.15672988e-01  1.20677452e-01 -1.60859883e-02
 -1.70479686e+00  7.98754900e-01  1.47559607e+00  7.10156811e-01
  1.96032152e+00  2.98443415e+00 -8.28905712e-01 -1.19422143e-01]"
76,4543,"[19.27204271  0.24294768 -0.39511791  3.38859228  0.25241402 -2.28763889
 -2.29652682 -0.82762485  1.91107353 -2.19656225  0.71530752 -2.4705017
 -1.02526981  0.61594061  0.23082408 -0.05954536 -0.10596408 -1.73645889
 -1.53197958  0.22591185 -0.9749334  -3.08606677  0.93901701  0.09430342
 -1.3459441  -1.69180213 -1.3076476  -1.54520428 -1.04987502 -0.1561785
 -0.56664936  0.15807493]"
77,4632,"[ 2.70295931e+01  8.33196994e+00  1.64284642e+00 -2.42255227e+00
 -1.81441946e+00 -1.27417397e+00 -1.85934738e-02 -1.87184290e+00
 -1.78923931e+00  2.96787063e+00 -8.39286681e-01 -1.02638360e+00
 -2.19103594e+00 -6.04527668e-01 -1.76703772e+00 -7.49256670e-01
  9.60434385e-01  1.32576904e+00  1.21351390e+00 -4.24140471e+00
  7.05806657e-01 -7.34891311e-01 -1.82076157e+00  2.51839148e+00
 -6.70142841e-01 -4.05520430e-01 -2.35389407e+00  7.17649254e-01
 -7.71344853e-01  6.31557487e-01 -3.94383739e-01  4.88582665e-01]"
78,4844,"[17.46869944  0.0327889  -0.1535381  -1.6918443  -0.53836797 -7.03728919
  1.30704566  2.13653179 -0.5077596  -2.04477185 -0.23299248  0.01829115
 -0.72298719  0.74850987  0.816399   -1.37743041 -1.86870034  0.26336303
  2.37949939 -0.3510416   0.73239051 -0.11931523  1.22149738  0.71105917
  1.91243986 -0.10496773  1.10853992 -0.66734583 -1.25290982  0.34565478
 -0.8382179   0.65099211]"
79,5119,"[26.03810133  8.38683818 -7.67602076 -1.52186275 -3.36502053 -1.04958487
  1.19072911 -0.52293296  1.93922411  0.83652181 -6.10377027  3.30537872
  2.05686756 -3.31483585 -1.11990045 -0.47580201 -1.99837983  0.1232566
 -0.74804446 -1.64136432  0.9471498   3.27540127  1.10862413  1.15076117
  0.71781191 -1.1000863   1.00727158 -1.67024884  0.69705503 -0.15226256
  0.8424139  -1.1892926 ]"
80,5585,"[20.74440556  2.94213362  4.62372321  0.30961195  0.07984247 -8.64902505
  2.55913302  0.10352368 -2.4067811  -1.89158513  1.23652053  1.01758922
  1.7921463   2.90989177  3.01209863 -5.07246478 -0.5344051   0.70074034
  1.04804561 -1.58694992  0.09023175  0.83444723  0.60491925  0.57657716
  0.8677577   1.17056506  0.31905197 -2.21476014 -0.7750486  -1.00190156
 -0.04087493 -1.75829115]"
81,5884,"[31.71892137 15.42878174 -2.56066317 -3.00870563  1.65502209 -0.9451052
  6.39244666  1.90019625 -2.05042459 -2.11332824 -5.38453481 -0.18769869
  0.15364497  1.94506997  3.27744094 -2.07613076  1.12394176 -1.19830861
 -3.06387903  0.91019601 -0.11215754  0.82533704 -1.11040552 -1.10558411
 -2.20901092 -2.44336801  0.965521   -1.65443963  1.03705402  0.96370113
 -2.81660952 -1.87703806]"
82,1495,"[32.48526974 16.36080063 -1.60359228 -1.45479345 -0.2590665   2.13736067
  4.44935318  0.39478893 -0.59053145  0.0625187  -3.64689864  1.32767292
 -0.24010875 -0.32495155 -0.66094317  0.81078207 -2.17863653 -0.72623592
 -0.56406664 -1.80944838 -1.5998143   0.97167544 -1.96464603  0.78060226
 -0.65165117  0.17289426  1.78794911  0.29635881 -1.01269295  0.61257189
  1.41596249  1.09385116]"
83,1953,"[ 2.79369753e+01  9.78831322e+00  4.56563272e+00  4.58878976e+00
 -1.49211932e+00  3.52970315e+00 -2.87854087e+00 -1.98836607e+00
 -4.82664495e-01 -1.89006343e-02  6.67358178e+00  1.40040654e+00
 -4.89679331e-01 -1.12954738e+00 -4.16258396e+00  1.18928134e+00
  4.56175101e-01 -1.00875139e+00  2.16834993e-01 -1.48618108e+00
  1.75216982e+00  2.31967294e+00 -6.22015201e-01 -8.60674960e-02
  9.30724355e-01  2.89111518e+00 -3.62324464e-01 -8.68239985e-01
 -2.12128423e+00 -6.57418655e-01 -5.16068903e-01  2.34020149e-01]"
84,2945,"[38.0409604  26.19737852  1.49788387  6.45358434  0.86646828  8.8422509
 11.6204176   1.02704702  2.07341061 -0.1885908   5.64077456  1.72962863
 -1.31612496 -1.79661831  6.06795186  3.11366269  2.76060844 -2.0908067
  0.31093429  2.33861808  4.20201268 -1.84717979 -0.49580158 -4.32102793
  2.84706089 -0.05061049 -1.52870517  2.62720291 -3.15771012 -6.68529724
 -2.35344138  0.75592813]"
85,4013,"[21.17317795  2.79799903  6.58939986 -1.4008879  -1.83745165  0.93436518
 -3.22255176 -0.97237736 -2.65528892  1.84373536  2.6579696   1.9478277
  0.80186419 -1.20427939 -2.35189422  0.79675158  0.7878033   0.0330035
 -1.27350895  0.43129945 -1.37018284 -0.35727604  0.72513169  1.40817568
 -0.67248989  0.29717444 -0.05434384 -1.16371798 -1.11718567 -1.33682633
  0.06873073 -0.20866021]"
86,4162,"[19.14113691  1.36358284 -2.60687395  4.69991281  2.86477742  0.23495259
 -2.91193209 -1.9146995   3.34172467  0.97546053  1.28376241 -0.54833928
  4.81946079  1.4048572  -0.91588173  0.81185338  0.37457858 -0.53874992
  0.0865639  -0.14559645 -3.74938809 -0.96597912  1.10512871 -0.51728508
 -0.81825684  1.00174867 -2.03989971 -0.87445503  1.56327161  0.29441262
 -0.78408508 -0.5467723 ]"
87,5163,"[ 2.26691837 -2.08012909 -0.49516725  0.2304128   0.44560832  0.47435319
  0.85217799  0.21111147 -0.54160872  0.14649047  0.47069768 -0.23417865
  0.51516875 -0.37810409  0.17932986 -0.01088744 -0.10154297  0.40847563
  0.28813925  0.06949774 -0.44822204  0.14171104 -0.4074113   0.83783898
 -0.09574882 -0.16242293  0.32487916  0.14296164 -0.0725144  -0.28362397
  0.50302131  0.09808287]"
88,170,"[17.26339954 -0.14849054  4.07439877 -2.91711112  0.13576298  0.66734302
 -1.79396558 -3.38339772 -0.24127163  2.46127929  0.81043626 -1.32999217
 -0.50355258 -0.81583435 -0.20288012  1.33108421  0.06317123 -0.48661394
 -3.19273199 -0.99768968  0.73255296 -2.49904822  0.73208287  0.16477528
  0.93943958 -2.11992387  0.53732349 -0.93823858  0.37186604  0.95986565
 -0.57457034  0.67620777]"
89,1903,"[ 1.10220335e+01 -2.26058974e+00  7.14829466e+00 -6.83635612e-01
 -2.14193466e+00  1.01091252e+00 -1.50374783e+00 -4.79948806e-01
 -4.14505108e-03 -1.45344984e+00 -1.62332527e-01 -5.70644857e-01
 -1.95860456e-02 -6.77161412e-01  1.47522914e-01  7.04844340e-01
 -6.36690863e-01  2.33337614e-01  1.20567759e-03  7.19495608e-01
 -8.06188392e-01  4.28256269e-01  1.12030958e+00  9.53083590e-01
 -2.92880590e-01 -3.91692316e-01  5.85895915e-01  5.03189387e-01
  5.88484676e-01 -3.25173618e-01 -3.97049434e-01 -8.88025643e-01]"
90,2651,"[ 2.70864181e+01  8.78245516e+00  4.85148028e+00  4.81661244e+00
  2.28098616e+00  2.19489321e+00 -2.95602259e+00 -1.11064268e+00
 -1.80363304e-01 -1.03324059e+00  5.55787504e+00  9.72903125e-01
 -3.26019819e-01  2.18701285e+00 -2.31597176e+00  1.20564662e-01
 -2.24899186e+00  2.37752725e+00 -5.53635456e-01 -7.94703714e-01
 -6.47918627e-01 -1.53996507e-03 -1.01634038e+00 -3.09654342e+00
  1.70422348e+00  3.37386198e-01  1.24693979e+00 -1.71592190e+00
 -1.00471634e+00  1.88125528e-01  1.71271294e+00  1.15532810e-01]"
91,3371,"[ 2.75802380e+01  8.99181268e+00  2.68240655e+00  5.61743487e+00
 -4.42814200e-01  5.48853363e-01 -2.68354233e+00  2.44463366e+00
  8.68910035e-01 -8.48533740e-01  3.52322652e+00 -2.23477672e+00
  3.85246141e-01  1.31836989e+00 -3.04730377e+00 -2.47049781e+00
 -4.08831761e+00 -3.30150634e-01  9.69550717e-01  2.46341462e-02
 -1.04843175e+00 -1.06034970e+00 -2.79010367e+00 -3.36486268e-01
  1.02648108e+00  1.41446591e+00  3.13014983e+00 -6.98929730e-01
 -2.58390147e+00  4.07093769e-01  1.00879379e+00  3.40535316e+00]"
92,4038,"[28.79178339 11.02215043  5.46822989  0.33746898  0.64361178  0.35171796
  3.24662218 -4.53734127 -3.78404456 -2.10714877  5.23786017 -2.50693643
  0.60566634  0.42427951  3.32442629  0.90298864  0.86106613 -3.41762044
 -0.90089667 -4.51704934  2.48957169 -0.62178632 -2.12566578 -2.22129945
  0.79901546  1.11977351  0.66359374 -2.77555739 -2.53188936  0.80137248
 -0.88707847 -3.00700762]"
93,4616,"[ 4.19494019e+00 -2.40323875e+00  2.32162324e+00  2.48988045e-01
 -3.74886789e-01  2.02430767e+00  4.69456218e-01  1.41000611e-01
  7.75681319e-01  3.69693709e-02 -8.65699931e-01 -9.71213454e-01
 -2.81208872e-02  4.73595736e-01  1.82791760e-03 -5.84864676e-01
 -9.32477923e-01 -6.71100684e-01  3.50995152e-01 -2.28066415e-01
  7.60602284e-01  1.45469436e-01  4.36999339e-01 -8.44414877e-01
 -7.09635680e-02  2.21416958e-01  3.92695047e-01  5.10105302e-01
  1.01281960e+00 -1.16339814e-01  1.87350792e-01 -3.12780925e-02]"
94,5654,"[22.3915474   3.2109801   0.02358869 -3.59222223 -2.30647325 -0.78807417
 -2.36662914 -0.85549183 -0.95103579 -1.03227233 -1.4151836  -1.72010446
 -1.28974211 -0.67036011 -2.10406947  0.7242104  -0.44980142  2.42128987
 -0.22193243 -1.08327974  0.07285937 -1.17121944  0.95255187  0.46617987
 -0.12196255  2.4564835   1.23066348  1.53431936  0.37263122 -1.58870741
  0.34577701 -0.22680939]"
95,5966,"[ 4.01086162 -2.33815411  1.3494927   0.98865894 -0.06236143  1.74295376
  0.23374793  0.36903624  0.97286211 -0.12857665 -0.66198979 -0.62166737
 -0.02221499  0.1654337   0.03914192 -0.53267805 -0.87779414 -0.16511819
 -0.28586038 -0.74577823  0.92690688  0.32553667 -0.74629201 -1.34073946
 -0.06647807  0.09167257  0.09391499  0.56547014  0.81902071  0.15342944
  0.5652562  -0.28733533]"
96,1354,"[17.48414034 -0.700574   -1.07168772 -3.07572356  2.45242356 -4.82499717
  0.22622279 -1.27070787 -0.36797489 -1.3490833  -0.35378783 -0.88668186
  0.40822771  0.56287032  0.07885734 -0.06232293 -0.68726294  0.78469038
  1.46286265 -0.48192497  2.48078003  0.61957911 -1.40453749  0.41687737
  2.26807059 -0.93822266 -0.32179412 -0.54088899  0.23563787  1.1188745
  0.20233855  1.45572255]"
97,1661,"[20.15863318  1.00351133 -1.73617979 -2.27259381 -0.51622548  0.110747
 -3.846516    0.96813918  0.36798104 -1.9493722  -1.47367009  2.78756171
 -0.11299095 -0.20832951 -1.00548342  1.748098    0.51717803  0.10411034
 -0.76983483 -0.39703308  0.2556992  -3.03927625 -2.91105597  0.68542368
 -0.12177738  1.45926729  1.16835052 -1.55493924  0.07284706 -1.60551327
  1.21023228 -0.69028356]"
98,3003,"[14.24851459 -2.28164861  1.69704197 -1.11697836 -1.33146373 -3.74931566
  0.20312693 -1.10138922  0.35819224 -0.66777837 -0.17771198  2.79825225
 -0.41356857 -0.13372103  0.8045556   0.38057519  2.74508413 -1.08758464
  0.78134526  0.52985961  0.73488361 -0.16479003 -0.40852617 -0.2776062
  0.01741144 -0.79862062 -0.10826248 -0.21491449 -0.35666653  0.10042722
  0.61596779 -0.37716007]"
99,3029,"[ 1.49828957e+01 -1.90232087e+00  1.09183634e+00 -1.74581370e+00
  9.85109857e-01 -2.48246843e-01 -1.49442366e+00 -2.01591698e+00
  3.96181870e-01  1.15965619e+00 -1.36670918e-02 -1.76341972e-01
  6.37992889e-01 -3.18945424e-01  6.89568247e-01  9.31284585e-01
  3.98012147e-01  4.81035677e-02 -7.99158536e-03 -8.28740873e-02
  2.67086477e+00 -2.04504063e+00  1.05735823e+00  5.20738317e-01
 -1.04776662e+00 -1.03710397e+00  7.98219912e-02  3.52082633e-01
  1.85970873e+00 -1.98333709e-01 -7.38684228e-01  1.21036321e-01]"
100,5457,"[ 9.07362855 -3.0278354  -2.11293077 -1.33496482 -2.70308621 -0.48110382
  0.40809571 -0.9630943  -0.19328411  0.57166857  0.49388537  0.91047473
  0.66292526  0.72438047  0.61863552 -0.34532106  2.18296174  1.07176585
 -0.17306315  1.18834739  3.27783233 -1.32022213  1.13726125 -0.03983542
 -1.54192965 -1.45492629 -0.4967467   0.10110459 -0.47177441  0.33251225
  1.04915277 -0.45225037]"
101,5536,"[37.43251646 25.68377902  0.19051997  0.19747337  0.57177834  6.03797135
 15.03256594  0.49226855 -2.41825777  1.20246057 -2.20383509  1.94174747
 -2.61369622 -3.09335618 11.29533639  2.45842476 -2.12032266  1.23625401
 -1.18229892 -0.56889125  0.59606998  0.43360852 -1.23186424 -1.60146643
 -1.11263803 -3.0604951  -2.88487744 -0.31019901  2.55832062 -4.02317377
  0.88448554 -0.72900153]"
102,5751,"[11.37767285 -3.46052854  1.52219363 -0.96101067  0.83780042 -1.91283563
  0.29719236 -2.28983494  0.69001151 -0.61707415 -0.25536443 -0.31619283
  0.16421002 -0.52106315  0.19955309  0.65870167  0.05953533  1.0526629
 -1.09632805  0.95987545  1.13065973 -0.40276232  0.49512051  0.12061349
 -0.25573784  0.05696847 -0.28013856  1.38307047  0.03589978  0.02819381
  0.45898069  0.23757435]"
103,2012,"[ 5.42177953 -3.05410556 -2.63533353  1.0804346  -2.06249482  0.24062429
  1.06317774 -0.35201304 -1.29403462  0.80211368  0.58552292 -0.56524638
 -0.35051457  0.66315007  0.18521209  0.38519758  0.55849706 -0.47301793
  0.41431946  0.54529009 -1.34046558  0.39280872 -1.24299272 -0.30056141
  0.31713289 -0.02261137 -0.21322408 -0.37609284  0.14732879 -0.03792383
  0.11826263  0.19604083]"
